"KIS_ID","Chromosome","Start_position","End_position","UMAG_ID","Description","Gene_type","Prot_ID"
"KIS68793","USMA_521_v2_8",720731,724764,"UMAG_11009","hypothetical protein","Hypothetical","10636"
"KIS68794","USMA_521_v2_8",724921,726108,"UMAG_11010","hypothetical protein","Hypothetical","10637"
"KIS68795","USMA_521_v2_8",726935,729883,"UMAG_03361","putative COPI coatomer subunit beta","Putative","10638"
"KIS68796","USMA_521_v2_8",730006,731172,"UMAG_03362","hypothetical protein","Hypothetical","10639"
"KIS68797","USMA_521_v2_8",731642,735829,"UMAG_03363","hypothetical protein","Hypothetical","10640"
"KIS68798","USMA_521_v2_8",736256,737068,"UMAG_11012","hypothetical protein","Hypothetical","10641"
"KIS68799","USMA_521_v2_8",737177,738586,"UMAG_03365","hypothetical protein","Hypothetical","10642"
"KIS68800","USMA_521_v2_8",739312,740853,"UMAG_03366","hypothetical protein","Hypothetical","10643"
"KIS68801","USMA_521_v2_8",742052,746886,"UMAG_11013","hypothetical protein","Hypothetical","10644"
"KIS68802","USMA_521_v2_8",747129,750461,"UMAG_03368","hypothetical protein","Hypothetical","10645"
"KIS68803","USMA_521_v2_8",753283,756108,"UMAG_11014","hypothetical protein","Hypothetical","10646"
"KIS68804","USMA_521_v2_8",757880,758489,"UMAG_12226","hypothetical protein","Hypothetical","10647"
"KIS68805","USMA_521_v2_8",758813,760141,"UMAG_03371","hypothetical protein","Hypothetical","10648"
"KIS68806","USMA_521_v2_8",760363,761229,"UMAG_03372","hypothetical protein","Hypothetical","10649"
"KIS68806","USMA_521_v2_8",760363,761229,"UMAG_03372","hypothetical protein","Hypothetical","10650"
"KIS68807","USMA_521_v2_8",760363,760983,"UMAG_03372","hypothetical protein","Hypothetical","10649"
"KIS68807","USMA_521_v2_8",760363,760983,"UMAG_03372","hypothetical protein","Hypothetical","10650"
"KIS68808","USMA_521_v2_8",762838,766278,"UMAG_03373","hypothetical protein","Hypothetical","10651"
"KIS68809","USMA_521_v2_8",766489,767313,"UMAG_12227","hypothetical protein","Hypothetical","10652"
"KIS68810","USMA_521_v2_8",767750,769108,"UMAG_12228","hypothetical protein","Hypothetical","10653"
"KIS68811","USMA_521_v2_8",770140,774153,"UMAG_03375","hypothetical protein","Hypothetical","10654"
"KIS68812","USMA_521_v2_8",774830,781585,"UMAG_03376","hypothetical protein","Hypothetical","10655"
"KIS68813","USMA_521_v2_8",782042,783811,"UMAG_03377","hypothetical protein","Hypothetical","10656"
"KIS68814","USMA_521_v2_8",786662,788812,"UMAG_03379","hypothetical protein","Hypothetical","10657"
"KIS68815","USMA_521_v2_8",790018,791594,"UMAG_11016","exonuclease REC1","Annotated","10658"
"KIS68816","USMA_521_v2_8",792452,793354,"UMAG_03381","hypothetical protein","Hypothetical","10659"
"KIS68817","USMA_521_v2_8",794344,795795,"UMAG_03382","hypothetical protein","Hypothetical","10660"
"KIS68818","USMA_521_v2_8",797244,798476,"UMAG_03383","hypothetical protein","Hypothetical","10661"
"KIS68819","USMA_521_v2_8",799362,801122,"UMAG_03384","hypothetical protein","Hypothetical","10662"
"KIS68820","USMA_521_v2_8",803494,805137,"UMAG_11017","hypothetical protein","Hypothetical","10663"
"KIS68821","USMA_521_v2_8",805622,806746,"UMAG_03386","hypothetical protein","Hypothetical","10664"
"KIS68822","USMA_521_v2_8",809082,809477,"UMAG_03388","hypothetical protein","Hypothetical","10665"
"KIS68823","USMA_521_v2_8",811095,811475,"UMAG_03389","hypothetical protein","Hypothetical","10666"
"KIS69490","USMA_521_v2_5",2930,5332,"UMAG_06493","hypothetical protein","Hypothetical","9222"
"KIS69491","USMA_521_v2_5",6388,9726,"UMAG_15031","putative isoleucine-tRNA ligase","Putative","9223"
"KIS69492","USMA_521_v2_5",10518,13988,"UMAG_06491","hypothetical protein","Hypothetical","9224"
"KIS69493","USMA_521_v2_5",15729,17483,"UMAG_12074","putative nicotinate-nucleotide adenylyltransferase","Putative","9225"
"KIS69494","USMA_521_v2_5",18441,21101,"UMAG_11905","putative Pre-mRNA splicing factor cwc22","Putative","9226"
"KIS69495","USMA_521_v2_5",21944,22419,"UMAG_02034","hypothetical protein","Hypothetical","9227"
"KIS69496","USMA_521_v2_5",23070,24454,"UMAG_02035","hypothetical protein","Hypothetical","9228"
"KIS69497","USMA_521_v2_5",24610,25021,"UMAG_11906","putative Tim22-complex, subunit","Putative","9229"
"KIS69498","USMA_521_v2_5",25671,27290,"UMAG_02037","putative hexose transporter","Putative","9230"
"KIS69499","USMA_521_v2_5",32735,36061,"UMAG_11907","hypothetical protein","Hypothetical","9231"
"KIS69500","USMA_521_v2_5",36336,37313,"UMAG_02039","hypothetical protein","Hypothetical","9232"
"KIS69501","USMA_521_v2_5",37552,38943,"UMAG_02040","hypothetical protein","Hypothetical","9233"
"KIS69502","USMA_521_v2_5",39352,42117,"UMAG_02041","hypothetical protein","Hypothetical","9234"
"KIS69503","USMA_521_v2_5",43540,45433,"UMAG_11908","hypothetical protein","Hypothetical","9235"
"KIS69504","USMA_521_v2_5",45603,47507,"UMAG_02044","putative methionyl-tRNA synthetase","Putative","9236"
"KIS69505","USMA_521_v2_5",47816,48348,"UMAG_02045","hypothetical protein","Hypothetical","9237"
"KIS69506","USMA_521_v2_5",48674,49492,"UMAG_02046","putative proteasome core particle subunit alpha 3","Putative","9238"
"KIS69507","USMA_521_v2_5",50263,51040,"UMAG_11909","putative GTP-binding protein","Putative","9239"
"KIS69508","USMA_521_v2_5",53064,55187,"UMAG_11910","hypothetical protein","Hypothetical","9240"
"KIS69509","USMA_521_v2_5",57866,64477,"UMAG_02049","hypothetical protein","Hypothetical","9241"
"KIS69510","USMA_521_v2_5",65013,76244,"UMAG_02050","hypothetical protein","Hypothetical","9242"
"KIS69511","USMA_521_v2_5",77976,78466,"UMAG_12179","hypothetical protein","Hypothetical","9243"
"KIS69512","USMA_521_v2_5",79052,80758,"UMAG_11458","hypothetical protein","Hypothetical","9244"
"KIS69513","USMA_521_v2_5",81006,83246,"UMAG_02052","hypothetical protein","Hypothetical","9245"
"KIS69514","USMA_521_v2_5",85726,89970,"UMAG_02053","hypothetical protein","Hypothetical","9246"
"KIS69515","USMA_521_v2_5",90807,92180,"UMAG_11459","hypothetical protein","Hypothetical","9247"
"KIS69516","USMA_521_v2_5",92315,95152,"UMAG_02055","hypothetical protein","Hypothetical","9248"
"KIS69517","USMA_521_v2_5",95532,96293,"UMAG_02056","hypothetical protein","Hypothetical","9249"
"KIS69518","USMA_521_v2_5",96959,98785,"UMAG_02057","putative hsp90 cochaperone","Putative","9250"
"KIS69519","USMA_521_v2_5",99045,103703,"UMAG_11460","UDP-glucose","Annotated","9251"
"KIS69520","USMA_521_v2_5",104516,105139,"UMAG_02059","hypothetical protein","Hypothetical","9252"
"KIS69521","USMA_521_v2_5",105841,107140,"UMAG_11461","putative porphobilinogen synthase","Putative","9253"
"KIS69522","USMA_521_v2_5",111573,114425,"UMAG_11462","hypothetical protein","Hypothetical","9254"
"KIS69523","USMA_521_v2_5",118210,120135,"UMAG_02062","hypothetical protein","Hypothetical","9255"
"KIS69524","USMA_521_v2_5",121134,123233,"UMAG_02063","hypothetical protein","Hypothetical","9256"
"KIS69525","USMA_521_v2_5",123512,123956,"UMAG_02064","putative H(+)-transporting V1 sector ATPase subunit F","Putative","9257"
"KIS69526","USMA_521_v2_5",124969,126678,"UMAG_02065","histone deacetylase","Annotated","9258"
"KIS69527","USMA_521_v2_5",126953,131761,"UMAG_02066","hypothetical protein","Hypothetical","9259"
"KIS69528","USMA_521_v2_5",134011,135897,"UMAG_02067","hypothetical protein","Hypothetical","9260"
"KIS69529","USMA_521_v2_5",137177,138652,"UMAG_02068","hypothetical protein","Hypothetical","9261"
"KIS69530","USMA_521_v2_5",138769,139284,"UMAG_02069","putative protein-tyrosine-phosphatase","Putative","9262"
"KIS69531","USMA_521_v2_5",139748,140734,"UMAG_02070","hypothetical protein","Hypothetical","9263"
"KIS69532","USMA_521_v2_5",140918,141395,"UMAG_02071","hypothetical protein","Hypothetical","9264"
"KIS69533","USMA_521_v2_5",141946,143325,"UMAG_02072","hypothetical protein","Hypothetical","9265"
"KIS69534","USMA_521_v2_5",145711,155310,"UMAG_15045","cytoplasmic dynein heavy chain 1","Annotated","9266"
"KIS69535","USMA_521_v2_5",155497,157114,"UMAG_11911","putative ubiquitin","Putative","9267"
"KIS69536","USMA_521_v2_5",158749,160841,"UMAG_11912","hypothetical protein","Hypothetical","9268"
"KIS69537","USMA_521_v2_5",161474,164482,"UMAG_02075","hypothetical protein","Hypothetical","9269"
"KIS69538","USMA_521_v2_5",164564,166741,"UMAG_11913","hypothetical protein","Hypothetical","9270"
"KIS69539","USMA_521_v2_5",167338,168939,"UMAG_02077","hypothetical protein","Hypothetical","9271"
"KIS69540","USMA_521_v2_5",169237,170055,"UMAG_11914","ribosomal 40S subunit protein S30","Annotated","9272"
"KIS69541","USMA_521_v2_5",172116,172589,"UMAG_02079","ribosomal 40S subunit protein S10","Annotated","9273"
"KIS69542","USMA_521_v2_5",173239,173745,"UMAG_02080","hypothetical protein","Hypothetical","9274"
"KIS69543","USMA_521_v2_5",174745,175140,"UMAG_11915","hypothetical protein","Hypothetical","9275"
"KIS69544","USMA_521_v2_5",176719,179748,"UMAG_02081","endoplasmic reticulum calcium transporter","Annotated","9276"
"KIS69545","USMA_521_v2_5",181059,181379,"UMAG_11916","putative mitochondrial 54S ribosomal protein","Putative","9277"
"KIS69546","USMA_521_v2_5",181659,184271,"UMAG_02083","putative DNA-dependent ATPase","Putative","9278"
"KIS69547","USMA_521_v2_5",184941,187916,"UMAG_12181","hypothetical protein","Hypothetical","9279"
"KIS69548","USMA_521_v2_5",189810,195213,"UMAG_15077","hypothetical protein","Hypothetical","9280"
"KIS69549","USMA_521_v2_5",200912,205153,"UMAG_15090","hypothetical protein","Hypothetical","9281"
"KIS69550","USMA_521_v2_5",206326,207348,"UMAG_02088","putative adenylate kinase","Putative","9282"
"KIS69551","USMA_521_v2_5",207600,211037,"UMAG_02089","hypothetical protein","Hypothetical","9283"
"KIS69552","USMA_521_v2_5",212569,213519,"UMAG_11464","hypothetical protein","Hypothetical","9284"
"KIS69553","USMA_521_v2_5",213678,214418,"UMAG_11465","hypothetical protein","Hypothetical","9285"
"KIS69554","USMA_521_v2_5",215074,216567,"UMAG_02091","hypothetical protein","Hypothetical","9286"
"KIS69555","USMA_521_v2_5",217408,218703,"UMAG_02092","hypothetical protein","Hypothetical","9287"
"KIS69556","USMA_521_v2_5",220270,222087,"UMAG_02093","hypothetical protein","Hypothetical","9288"
"KIS69557","USMA_521_v2_5",222235,223029,"UMAG_02094","hypothetical protein","Hypothetical","9289"
"KIS69558","USMA_521_v2_5",225577,227060,"UMAG_02095","hypothetical protein","Hypothetical","9290"
"KIS69559","USMA_521_v2_5",233263,233865,"UMAG_02096","hypothetical protein","Hypothetical","9291"
"KIS69560","USMA_521_v2_5",238473,239651,"UMAG_02097","hypothetical protein","Hypothetical","9292"
"KIS69561","USMA_521_v2_5",240129,240842,"UMAG_11467","hypothetical protein","Hypothetical","9293"
"KIS69562","USMA_521_v2_5",241530,243446,"UMAG_11468","hypothetical protein","Hypothetical","9294"
"KIS69563","USMA_521_v2_5",243623,244744,"UMAG_12182","hypothetical protein","Hypothetical","9295"
"KIS69564","USMA_521_v2_5",245333,249196,"UMAG_12183","hypothetical protein","Hypothetical","9296"
"KIS69565","USMA_521_v2_5",250777,253068,"UMAG_02101","hypothetical protein","Hypothetical","9297"
"KIS69566","USMA_521_v2_5",253372,255723,"UMAG_02102","hypothetical protein","Hypothetical","9298"
"KIS69567","USMA_521_v2_5",256739,258214,"UMAG_02103","putative peptidylprolyl isomerase","Putative","9299"
"KIS69568","USMA_521_v2_5",260132,262423,"UMAG_02104","putative G-protein signaling regulator","Putative","9300"
"KIS69569","USMA_521_v2_5",263232,264373,"UMAG_02105","putative 3-hydroxybutyryl-CoA dehydrogenase","Putative","9301"
"KIS69570","USMA_521_v2_5",265184,266099,"UMAG_11469","hypothetical protein","Hypothetical","9302"
"KIS69571","USMA_521_v2_5",266716,267737,"UMAG_02107","hypothetical protein","Hypothetical","9303"
"KIS69572","USMA_521_v2_5",267863,269902,"UMAG_02108","hypothetical protein","Hypothetical","9304"
"KIS69573","USMA_521_v2_5",270354,271051,"UMAG_11470","hypothetical protein","Hypothetical","9305"
"KIS69574","USMA_521_v2_5",271218,271835,"UMAG_11471","hypothetical protein","Hypothetical","9306"
"KIS69575","USMA_521_v2_5",272121,273746,"UMAG_11472","hypothetical protein","Hypothetical","9307"
"KIS69576","USMA_521_v2_5",274543,275505,"UMAG_02111","hypothetical protein","Hypothetical","9308"
"KIS69577","USMA_521_v2_5",275802,276623,"UMAG_02112","hypothetical protein","Hypothetical","9309"
"KIS69578","USMA_521_v2_5",277252,278394,"UMAG_02113","hypothetical protein","Hypothetical","9310"
"KIS69579","USMA_521_v2_5",279186,280196,"UMAG_02114","hypothetical protein","Hypothetical","9311"
"KIS69580","USMA_521_v2_5",281348,282957,"UMAG_02115","hypothetical protein","Hypothetical","9312"
"KIS69581","USMA_521_v2_5",284341,289719,"UMAG_02116","hypothetical protein","Hypothetical","9313"
"KIS69582","USMA_521_v2_5",291834,293414,"UMAG_02117","hypothetical protein","Hypothetical","9314"
"KIS69583","USMA_521_v2_5",293880,295760,"UMAG_02118","hypothetical protein","Hypothetical","9315"
"KIS69584","USMA_521_v2_5",296915,297421,"UMAG_02119","hypothetical protein","Hypothetical","9316"
"KIS69585","USMA_521_v2_5",298631,300535,"UMAG_10055","hypothetical protein","Hypothetical","9317"
"KIS69586","USMA_521_v2_5",302782,306283,"UMAG_10056","hypothetical protein","Hypothetical","9318"
"KIS69587","USMA_521_v2_5",306525,307149,"UMAG_10057","putative G10 protein","Putative","9319"
"KIS69588","USMA_521_v2_5",307606,312138,"UMAG_02123","hypothetical protein","Hypothetical","9320"
"KIS69589","USMA_521_v2_5",312998,313852,"UMAG_02124","hypothetical protein","Hypothetical","9321"
"KIS69590","USMA_521_v2_5",314291,315901,"UMAG_02125","hypothetical protein","Hypothetical","9322"
"KIS69591","USMA_521_v2_5",316495,317949,"UMAG_02126","hypothetical protein","Hypothetical","9323"
"KIS69592","USMA_521_v2_5",318142,319320,"UMAG_02127","hypothetical protein","Hypothetical","9324"
"KIS69593","USMA_521_v2_5",319966,320926,"UMAG_02128","hypothetical protein","Hypothetical","9325"
"KIS69594","USMA_521_v2_5",321156,321604,"UMAG_10059","hypothetical protein","Hypothetical","9326"
"KIS69595","USMA_521_v2_5",322220,323464,"UMAG_10060","hypothetical protein","Hypothetical","9327"
"KIS69596","USMA_521_v2_5",323658,324758,"UMAG_02131","hypothetical protein","Hypothetical","9328"
"KIS69597","USMA_521_v2_5",325645,326451,"UMAG_02132","hypothetical protein","Hypothetical","9329"
"KIS69598","USMA_521_v2_5",326618,327688,"UMAG_02133","hypothetical protein","Hypothetical","9330"
"KIS69599","USMA_521_v2_5",328807,329973,"UMAG_02134","hypothetical protein","Hypothetical","9331"
"KIS69600","USMA_521_v2_5",330173,331561,"UMAG_02135","effector family protein Eff1-5","Annotated","9332"
"KIS69601","USMA_521_v2_5",332483,333964,"UMAG_02136","effector family protein Eff1-6","Annotated","9333"
"KIS69602","USMA_521_v2_5",334877,336340,"UMAG_02137","effector family protein Eff1-7","Annotated","9334"
"KIS69603","USMA_521_v2_5",336825,338168,"UMAG_02138","effector family protein Eff1-8","Annotated","9335"
"KIS69604","USMA_521_v2_5",338879,340231,"UMAG_02139","effector family protein Eff1-9","Annotated","9336"
"KIS69605","USMA_521_v2_5",341128,342237,"UMAG_02140","effector family protein Eff1-10","Annotated","9337"
"KIS69606","USMA_521_v2_5",342945,343853,"UMAG_02141","effector family protein Eff1-11","Annotated","9338"
"KIS69607","USMA_521_v2_5",344110,345552,"UMAG_02142","hypothetical protein","Hypothetical","9339"
"KIS69608","USMA_521_v2_5",346087,346786,"UMAG_10061","hypothetical protein","Hypothetical","9340"
"KIS69609","USMA_521_v2_5",347352,349406,"UMAG_02144","hypothetical protein","Hypothetical","9341"
"KIS69610","USMA_521_v2_5",350349,351093,"UMAG_12094","hypothetical protein","Hypothetical","9342"
"KIS69611","USMA_521_v2_5",351253,352881,"UMAG_02146","hypothetical protein","Hypothetical","9343"
"KIS69612","USMA_521_v2_5",354242,356353,"UMAG_02147","hypothetical protein","Hypothetical","9344"
"KIS69613","USMA_521_v2_5",356856,359459,"UMAG_02148","hypothetical protein","Hypothetical","9345"
"KIS69614","USMA_521_v2_5",360030,361970,"UMAG_02149","hypothetical protein","Hypothetical","9346"
"KIS69615","USMA_521_v2_5",362555,363718,"UMAG_02150","putative xylitol dehydrogenase","Putative","9347"
"KIS69616","USMA_521_v2_5",365157,366017,"UMAG_02151","hypothetical protein","Hypothetical","9348"
"KIS69617","USMA_521_v2_5",366700,368752,"UMAG_02152","hypothetical protein","Hypothetical","9349"
"KIS69618","USMA_521_v2_5",370038,371633,"UMAG_10062","hypothetical protein","Hypothetical","9350"
"KIS69619","USMA_521_v2_5",372854,374524,"UMAG_02154","hypothetical protein","Hypothetical","9351"
"KIS69620","USMA_521_v2_5",377323,379176,"UMAG_10063","hypothetical protein","Hypothetical","9352"
"KIS69621","USMA_521_v2_5",379695,381062,"UMAG_02156","hypothetical protein","Hypothetical","9353"
"KIS69622","USMA_521_v2_5",382786,384294,"UMAG_02157","hypothetical protein","Hypothetical","9354"
"KIS69623","USMA_521_v2_5",385229,386662,"UMAG_02158","putative metallodipeptidase","Putative","9355"
"KIS69624","USMA_521_v2_5",387550,389919,"UMAG_02159","hypothetical protein","Hypothetical","9356"
"KIS69625","USMA_521_v2_5",390006,392126,"UMAG_02160","hypothetical protein","Hypothetical","9357"
"KIS69626","USMA_521_v2_5",393451,396939,"UMAG_02161","hypothetical protein","Hypothetical","9358"
"KIS69627","USMA_521_v2_5",397723,398313,"UMAG_02162","hypothetical protein","Hypothetical","9359"
"KIS69628","USMA_521_v2_5",398816,400348,"UMAG_02163","hypothetical protein","Hypothetical","9360"
"KIS69629","USMA_521_v2_5",401302,403083,"UMAG_02164","putative NADH-ubiquinone reductase (H(+)-translocating)","Putative","9361"
"KIS69630","USMA_521_v2_5",404523,406115,"UMAG_02165","hypothetical protein","Hypothetical","9362"
"KIS69631","USMA_521_v2_5",408114,409601,"UMAG_02166","hypothetical protein","Hypothetical","9363"
"KIS69632","USMA_521_v2_5",410435,411042,"UMAG_12095","hypothetical protein","Hypothetical","9364"
